Date_Price;AAVEUSDT;ACMUSDT;ADAUSDT;ADXUSDT;AGLDUSDT;ALGOUSDT;ALICEUSDT;ALPACAUSDT;ALPHAUSDT;AMPUSDT;ANKRUSDT;ANTUSDT;ARDRUSDT;ARPAUSDT;ARUSDT;ASRUSDT;ATAUSDT;ATOMUSDT;AUCTIONUSDT;AUDIOUSDT;AVAXUSDT;AXSUSDT;BADGERUSDT;BALUSDT;BANDUSDT;BARUSDT;BATUSDT;BCHUSDT;BEAMUSDT;BELUSDT;BETAUSDT;BICOUSDT;BLZUSDT;BNBUPUSDT;BNBUSDT;BNTUSDT
18/10/2022;82,5;3,169;0,3624;0,156;0,311;0,3194;1,573;0,2951;0,1097;0,00492;0,03302;1,606;0,0944;0,03508;10,21;3,077;0,1512;12,522;5,7;0,19;15,88;10,94;3,37;5,475;1,1;4,41;0,2853;108,7;0,1687;0,551;0,08781;0,386;0,0791;33,93;273,1;0,432
19/10/2022;82,8;3,043;0,3497;0,1552;0,304;0,3076;1,491;0,285;0,106;0,00483;0,02976;1,585;0,0919;0,03298;9,88;2,987;0,1464;11,753;5,37;0,18;15,06;10,15;3,21;6,045;1,035;4,22;0,2743;105,8;0,1661;0,525;0,08385;0,371;0,0761;33,54;272;0,417
20/10/2022;80,7;2,964;0,3402;0,1578;0,306;0,3066;1,485;0,2881;0,1086;0,00487;0,02895;1,545;0,0915;0,03265;10,13;2,92;0,1494;11,378;5,43;0,18;15,14;9,57;3,24;6,081;1,024;4,19;0,2732;106,5;0,1653;0,522;0,08222;0,373;0,0753;32,61;269;0,413
21/10/2022;82,1;3,038;0,3492;0,1586;0,31;0,3131;1,502;0,2848;0,1097;0,00488;0,02834;1,56;0,092;0,03329;10,48;2,952;0,1522;11,736;5,51;0,181;15,69;9,05;3,28;5,974;1,039;4,2;0,2774;107,1;0,165;0,525;0,08123;0,429;0,0744;32,47;270,1;0,419
22/10/2022;82,2;3,013;0,3513;0,1754;0,309;0,3137;1,497;0,296;0,1083;0,0049;0,02867;1,565;0,0926;0,0331;10,35;2,97;0,1503;11,715;5,57;0,181;15,69;8,98;3,42;6,09;1,042;4,24;0,2765;108,6;0,1739;0,52;0,0836;0,401;0,0749;32,4;270,4;0,422
23/10/2022;88,8;3,046;0,3621;0,1704;0,311;0,3158;1,527;0,2916;0,1134;0,00495;0,02875;1,588;0,0948;0,03347;10,59;2,939;0,1524;12,114;5,74;0,183;16,31;9,02;3,38;6,307;1,065;4,29;0,2832;110,8;0,1705;0,534;0,08312;0,411;0,0768;33,75;276;0,431
24/10/2022;85,1;3,061;0,3573;0,1718;0,314;0,3147;1,495;0,2927;0,1135;0,00481;0,02796;1,625;0,0941;0,03345;10,19;3,026;0,1609;11,65;5,59;0,183;15,75;8,39;3,33;6,1;1,052;4,38;0,2781;107,9;0,1708;0,524;0,082;0,404;0,0748;33,2;274,1;0,425
25/10/2022;81,9;3,18;0,4;0,1716;0,32;0,3312;1,559;0,2948;0,1174;0,00488;0,02846;1,654;0,0964;0,03379;10,52;3,032;0,1592;11,999;5,73;0,19;16,64;9,02;3,46;6,571;1,102;4,45;0,2859;112,7;0,1715;0,533;0,08537;0,415;0,0762;36,55;284,2;0,438
26/10/2022;83,5;3,267;0,403;0,1761;0,321;0,3391;1,603;0,2937;0,1167;0,00489;0,02915;1,73;0,0978;0,03441;10,63;3,051;0,1602;12,278;5,83;0,192;17;9,14;3,5;6,754;1,133;4,37;0,2911;114,4;0,1725;0,544;0,08656;0,407;0,0779;37,88;290,2;0,449
27/10/2022;81,4;3,18;0,3884;0,1699;0,313;0,3258;1,606;0,2881;0,1128;0,00482;0,02866;1,75;0,0955;0,03345;10,25;3,01;0,159;12,655;5,73;0,187;16,88;9,02;3,42;6,709;1,112;4,24;0,2847;112,3;0,1703;0,539;0,0848;0,396;0,0756;37,06;286,7;0,46
28/10/2022;84,1;3,209;0,4044;0,1722;0,32;0,333;1,676;0,2948;0,1157;0,00484;0,02914;1,811;0,097;0,03412;10,2;3,026;0,16;13,53;5,87;0,195;18,33;9,11;3,48;6,715;1,164;4,3;0,2908;115,6;0,1743;0,568;0,08427;0,408;0,076;39,76;297,9;0,475
29/10/2022;85,4;3,195;0,42;0,1724;0,343;0,3396;1,709;0,2918;0,1182;0,00487;0,02971;1,816;0,0994;0,03541;10,13;3,006;0,1638;13,472;6,11;0,199;18,29;9,32;3,48;6,926;1,198;4,26;0,3047;118,4;0,1742;0,569;0,08564;0,411;0,0814;41,12;304,4;0,487
30/10/2022;83,9;3,313;0,4056;0,1711;0,338;0,3592;1,713;0,2896;0,118;0,00489;0,02937;1,816;0,0958;0,03463;10,38;3,139;0,1573;13,92;6,09;0,199;18,26;9,25;3,44;6,74;1,181;4,45;0,2971;116,1;0,171;0,568;0,08532;0,402;0,0799;43,48;313,5;0,482
31/10/2022;83,9;3,297;0,4055;0,1677;0,338;0,3586;1,704;0,2904;0,1181;0,00482;0,02938;1,846;0,0973;0,03484;10,4;3,147;0,1552;14,319;6,04;0,201;19,28;9,22;3,43;6,85;1,182;4,5;0,2966;115;0,1699;0,581;0,08631;0,403;0,079;46,42;325,7;0,475
01/11/2022;84,2;3,275;0,4011;0,1674;0,33;0,3601;1,654;0,2887;0,1156;0,00487;0,02959;1,805;0,0961;0,03465;10,2;3,087;0,1545;14,074;6,03;0,212;18,62;9,11;3,39;6,692;1,158;4,43;0,2956;115;0,1705;0,564;0,08464;0,397;0,0776;46,09;323,9;0,471
02/11/2022;80,5;3,218;0,3856;0,162;0,334;0,3616;1,575;0,2874;0,1113;0,00478;0,02857;1,852;0,0934;0,03376;11,3;3,067;0,1637;13,295;6,02;0,208;17,91;8,66;3,28;6,585;1,135;4,38;0,3073;113,7;0,1613;0,541;0,08135;0,387;0,0741;45,1;320,2;0,457
03/11/2022;83,7;3,191;0,3895;0,1656;0,365;0,3697;1,712;0,2918;0,1354;0,0049;0,02965;1,919;0,0953;0,03642;14,67;3,061;0,1805;13,51;6,43;0,218;18,03;8,77;3,45;6,643;2,595;4,37;0,3237;115,6;0,171;0,606;0,08832;0,424;0,085;47,56;329,5;0,469
04/11/2022;94,6;3,296;0,4216;0,1728;0,371;0,4152;1,807;0,3019;0,1417;0,00518;0,03199;2,072;0,1012;0,03758;15,14;3,204;0,1777;15,035;6,7;0,231;19,38;9,68;3,67;7,094;2,74;4,48;0,3388;124,5;0,175;0,623;0,09277;0,446;0,0876;53,88;354,6;0,507
05/11/2022;96,3;3,384;0,4264;0,1702;0,374;0,4239;1,82;0,3026;0,137;0,00498;0,03118;2,02;0,1002;0,03739;14,99;3,325;0,1721;15,38;6,59;0,241;19,61;10,62;3,81;6,959;2,789;4,66;0,3329;123,7;0,1805;0,609;0,09146;0,437;0,0839;52,73;349,2;0,504
06/11/2022;86,4;3,334;0,4021;0,1751;0,35;0,4025;1,709;0,2983;0,1286;0,00484;0,02933;1,853;0,0973;0,03571;14,18;3,24;0,162;14,443;6,18;0,223;18,23;9,83;3,57;6,667;2,67;5,35;0,3152;116,7;0,1728;0,573;0,08895;0,41;0,0796;49,89;337,9;0,481
07/11/2022;87,3;3,307;0,4041;0,1742;0,344;0,4193;1,723;0,2971;0,128;0,00474;0,02906;1,907;0,097;0,03628;13,6;3,193;0,1634;14,275;6,51;0,216;18,08;9,79;3,57;6,774;2,412;5,3;0,3223;117,9;0,1692;0,573;0,088;0,404;0,0795;49,35;337;0,492
08/11/2022;72,2;2,863;0,3722;0,147;0,291;0,3334;1,433;0,2609;0,1047;0,00427;0,02459;1,723;0,0859;0,03126;11,67;2,697;0,1334;12,146;5,36;0,176;16,02;7,98;3,03;5,681;2,153;4,48;0,2779;103,2;0,1431;0,465;0,07198;0,338;0,0642;46,3;327,4;0,428
09/11/2022;58,1;2,217;0,3175;0,1129;0,211;0,2656;1,062;0,2309;0,0833;0,00356;0,01961;1,656;0,0681;0,02472;8,88;2,087;0,1036;9,791;4,15;0,1428;12,91;6,03;2,5;4,731;1,459;3,53;0,2311;89;0,1064;0,362;0,05835;0,268;0,0533;31,01;267,3;0,357
10/11/2022;68;2,621;0,3687;0,1286;0,257;0,3209;1,266;0,2472;0,0978;0,00398;0,02305;1,826;0,077;0,02899;10,55;2,449;0,1232;12,17;4,77;0,1662;15,42;7,35;2,87;5,523;2,408;4,13;0,2689;102,7;0,1259;0,427;0,06805;0,311;0,0621;39,68;304;0,397
11/11/2022;64;2,539;0,3556;0,1245;0,247;0,3029;1,212;0,2326;0,0927;0,00387;0,02177;1,976;0,0738;0,02789;9,66;2,427;0,1199;11,672;4,61;0,1605;14,13;6,99;2,59;5,553;2,256;4,08;0,2556;103,1;0,1177;0,417;0,06436;0,29;0,0605;36,54;290,4;0,387
12/11/2022;58,1;2,39;0,3397;0,1228;0,246;0,2739;1,143;0,2346;0,087;0,00374;0,02067;1,773;0,0701;0,02633;9,01;2,306;0,1128;10,951;4,4;0,1506;13,09;6,52;2,52;5,347;2,221;3,94;0,2367;102,7;0,1186;0,396;0,06305;0,32;0,0568;34,79;282,8;0,368
13/11/2022;56,6;2,422;0,3298;0,1197;0,24;0,262;1,158;0,23;0,0863;0,0036;0,02031;1,809;0,0661;0,02607;8,66;2,251;0,1197;10,19;4,46;0,1474;13,02;7,03;2,46;5,307;1,993;3,86;0,2228;99,6;0,1154;0,393;0,06188;0,305;0,0565;33,53;276,4;0,355
14/11/2022;59,2;2,449;0,3323;0,1271;0,234;0,2616;1,201;0,2264;0,0897;0,00359;0,02131;1,906;0,0655;0,02633;9,08;2,302;0,1098;10,329;4,46;0,1477;13,14;7,27;2,49;5,462;1,959;3,95;0,2257;103,9;0,1161;0,404;0,06382;0,302;0,0585;34,29;279;0,363
15/11/2022;61;2,694;0,3373;0,1238;0,254;0,2814;1,218;0,2298;0,0906;0,00364;0,02176;1,87;0,0678;0,02698;9,44;2,644;0,109;10,556;4,54;0,1502;13,51;7,21;2,51;5,484;1,936;4,36;0,2306;103,9;0,1212;0,412;0,06404;0,314;0,0602;33,75;277;0,369
16/11/2022;58,4;2,718;0,332;0,1227;0,244;0,2758;1,19;0,227;0,0882;0,00367;0,02119;1,971;0,0682;0,02639;9,43;2,744;0,1054;10,152;4,55;0,1467;13,07;7,07;2,48;5,224;1,995;4,1;0,2251;104,4;0,1232;0,405;0,06337;0,303;0,0589;32,5;271,8;0,357
17/11/2022;58,5;2,777;0,325;0,1201;0,24;0,2677;1,183;0,2249;0,0882;0,00369;0,02103;2,016;0,0685;0,02666;9,91;2,769;0,1021;9,918;4,55;0,1476;12,87;7,18;2,49;5,472;2,001;4,17;0,2215;103,9;0,1203;0,397;0,06546;0,298;0,0572;31,61;267,9;0,362
18/11/2022;58,4;3,022;0,326;0,1226;0,241;0,2982;1,199;0,225;0,0865;0,00364;0,02127;2,182;0,0698;0,02678;10,23;2,899;0,101;9,972;4,59;0,1477;13;7,2;2,48;5,561;1,953;4,34;0,224;104,8;0,1209;0,401;0,0648;0,287;0,0581;33,17;274,1;0,358
19/11/2022;58,7;2,801;0,328;0,1228;0,241;0,2982;1,222;0,225;0,0877;0,00367;0,02205;2,102;0,0749;0,02717;10,43;2,759;0,1009;9,995;4,6;0,1508;12,89;7,14;2,5;5,553;1,891;4,15;0,2297;104,9;0,1188;0,409;0,06377;0,281;0,0585;32,63;272,6;0,364
20/11/2022;56,1;2,528;0,312;0,1202;0,245;0,2563;1,139;0,2227;0,0831;0,00354;0,02054;1,78;0,07;0,02586;9,46;2,491;0,0977;9,354;4,44;0,1422;12,19;6,56;2,46;5,35;1,666;3,68;0,2188;104,8;0,118;0,385;0,06571;0,28;0,0565;30,88;264,2;0,342
21/11/2022;55,9;2,416;0,3046;0,1198;0,238;0,2447;1,114;0,2143;0,0837;0,00333;0,02092;1,842;0,0677;0,02535;9,14;2,383;0,1034;9,011;4,65;0,1418;11,82;6,27;2,51;5,129;1,686;3,66;0,2194;103,4;0,1225;0,404;0,07915;0,272;0,0569;28,55;253,9;0,338
22/11/2022;57,5;2,478;0,3126;0,1225;0,243;0,2414;1,171;0,2241;0,086;0,00341;0,02178;1,873;0,0709;0,02646;9,11;2,421;0,1036;9,547;4,81;0,149;12,36;6,85;2,64;5,35;1,664;3,67;0,2243;109,4;0,1275;0,438;0,07446;0,279;0,0608;31,15;266,7;0,35
23/11/2022;58,5;2,526;0,3185;0,1286;0,257;0,2473;1,229;0,2375;0,0898;0,00356;0,0228;1,9;0,0748;0,02744;9,49;2,458;0,1096;9,933;4,88;0,1568;13,06;6,95;2,67;5,47;1,683;3,7;0,232;115;0,1285;0,437;0,08101;0,292;0,0617;38,17;298,8;0,365
24/11/2022;58,2;2,486;0,3163;0,1265;0,251;0,2424;1,234;0,2387;0,0889;0,00349;0,0234;1,878;0,0784;0,02739;9,14;2,411;0,1079;10,153;4,96;0,1568;12,95;6,78;2,77;6,142;1,718;3,64;0,2304;115,9;0,1278;0,433;0,08343;0,293;0,0608;38,77;300,2;0,365
25/11/2022;59,2;2,618;0,3146;0,1264;0,256;0,2437;1,231;0,2362;0,0908;0,00338;0,02272;1,809;0,0799;0,02712;9,28;3,392;0,1069;10,025;4,8;0,1531;12,82;6,65;2,62;5,989;1,735;3,73;0,2283;113,8;0,1179;0,433;0,11149;0,288;0,0613;38,99;300,8;0,367
26/11/2022;61,8;2,586;0,3138;0,1275;0,254;0,2409;1,239;0,2414;0,0899;0,00346;0,02262;1,797;0,0776;0,02769;9,23;2,578;0,1075;10,111;4,78;0,1534;12,78;6,65;2,7;6,001;1,868;3,66;0,2269;112,5;0,1198;0,437;0,1062;0,289;0,0611;41,62;311,4;0,372
27/11/2022;61,5;2,511;0,3126;0,1285;0,263;0,2403;1,241;0,2389;0,0886;0,00346;0,02218;1,793;0,0755;0,02756;9,19;2,502;0,1123;9,925;4,75;0,1559;12,86;6,67;2,65;5,968;1,852;3,63;0,2278;111,2;0,1187;0,43;0,09084;0,288;0,0613;40,82;307,6;0,367
28/11/2022;60,2;2,485;0,3066;0,1326;0,256;0,2359;1,237;0,2372;0,0865;0,00339;0,02159;1,857;0,0742;0,02742;9,14;3,175;0,1074;9,862;4,92;0,1496;12,45;6,57;2,56;5,72;1,942;3,58;0,2236;110;0,1182;0,443;0,10154;0,284;0,0623;37,78;293,5;0,365
29/11/2022;61,6;2,641;0,3092;0,1305;0,267;0,2408;1,225;0,2439;0,089;0,00342;0,02185;1,881;0,0753;0,02763;9,11;2,746;0,1123;10,181;5,02;0,1506;12,47;6,77;2,68;5,898;1,823;3,61;0,2254;111;0,1306;0,443;0,0935;0,299;0,0638;38,33;295,4;0,375
30/11/2022;65,3;2,644;0,3187;0,1394;0,292;0,2477;1,312;0,259;0,0917;0,00352;0,02284;1,955;0,0775;0,02881;9,7;2,782;0,1165;10,494;5,18;0,1604;13,15;7,02;2,79;6,167;1,953;3,66;0,2378;113,5;0,128;0,464;0,09688;0,316;0,0654;39,61;300,6;0,389
01/12/2022;63,6;2,646;0,3145;0,1342;0,276;0,2409;1,332;0,2611;0,0894;0,00352;0,02235;1,967;0,0796;0,02793;9,4;2,701;0,1134;10,268;5,16;0,1593;12,9;6,84;2,72;6,254;2,176;3,71;0,2316;110,3;0,128;0,465;0,08976;0,308;0,0646;37,85;292,3;0,38
02/12/2022;65,7;2,697;0,3191;0,1391;0,278;0,2441;1,355;0,2594;0,0938;0,00354;0,02205;1,947;0,0784;0,02883;9,56;2,755;0,1211;10,366;5,23;0,1645;13,58;7,04;2,72;6,298;2,14;3,84;0,2368;112;0,1235;0,475;0,08962;0,315;0,066;38,26;293,4;0,386
03/12/2022;62,8;2,625;0,3196;0,1354;0,272;0,2375;1,313;0,2787;0,0905;0,00348;0,02151;1,982;0,0764;0,02806;9,18;2,72;0,1138;10,021;5,05;0,1583;13,4;6,73;2,66;6,013;2,143;3,71;0,2288;109,7;0,1199;0,46;0,08538;0,306;0,0647;37,34;290,4;0,376
04/12/2022;64,4;2,629;0,3221;0,1376;0,275;0,2393;1,354;0,2716;0,0917;0,0035;0,02169;2,16;0,0775;0,02872;9,29;2,783;0,1184;10,255;5,17;0,1654;13,93;6,88;2,7;6,14;2,135;3,77;0,2329;111;0,122;0,463;0,08543;0,315;0,0652;37,88;291,8;0,383
05/12/2022;64,4;2,63;0,3193;0,1376;0,322;0,2364;1,375;0,283;0,0899;0,0035;0,02148;2,15;0,0774;0,02833;9,37;2,719;0,1168;10,264;5,32;0,1599;13,6;8,79;2,67;6,469;2,025;3,69;0,2312;110,4;0,1198;0,466;0,08294;0,312;0,0651;37,05;288,4;0,381
06/12/2022;64;2,623;0,3183;0,1381;0,322;0,2339;1,348;0,2797;0,0905;0,00354;0,02167;2,171;0,078;0,02868;9,49;2,755;0,1158;10,166;5,27;0,1609;13,67;8,76;2,71;6,146;2,032;3,7;0,2328;112,1;0,12;0,472;0,08872;0,309;0,0659;37,4;290,2;0,384
07/12/2022;61,4;2,567;0,3102;0,1321;0,301;0,221;1,27;0,2697;0,0865;0,00338;0,02075;2,257;0,0737;0,02744;8,96;2,686;0,11;9,617;5,08;0,1519;13,28;8,45;2,61;5,872;1,943;3,59;0,2223;109,1;0,1151;0,461;0,08439;0,292;0,0622;36;284,2;0,37
08/12/2022;62,8;2,573;0,3145;0,1349;0,34;0,2244;1,312;0,2741;0,0886;0,00347;0,02109;2,153;0,076;0,02837;9,17;2,702;0,1105;9,833;5,08;0,1545;13,42;8,27;2,64;6,053;2,093;3,61;0,2268;111,9;0,1199;0,461;0,08418;0,298;0,0636;37,42;290,4;0,378
09/12/2022;61,5;2,592;0,3118;0,1382;0,33;0,2258;1,303;0,2766;0,0895;0,00345;0,021;2,256;0,0782;0,02875;8,97;2,719;0,1134;9,758;5,12;0,1538;13,46;8,01;2,61;5,937;2,049;3,6;0,2246;109,9;0,1254;0,461;0,08246;0,295;0,0638;36,46;286;0,377
10/12/2022;61,4;2,576;0,3126;0,1421;0,312;0,2268;1,315;0,2676;0,0917;0,00346;0,0215;2,348;0,0801;0,02908;8,91;2,693;0,1131;9,945;5,17;0,1542;13,49;8,29;2,62;5,916;2,03;3,62;0,2271;109,1;0,118;0,467;0,08241;0,301;0,0644;36,76;288,2;0,378
11/12/2022;59,6;2,501;0,3074;0,1374;0,308;0,2225;1,284;0,2663;0,0914;0,00343;0,02105;2,363;0,0763;0,02876;8,67;2,621;0,1089;9,534;5,1;0,1495;12,98;8,05;2,58;5,893;1,943;3,45;0,2241;106,3;0,1184;0,459;0,07875;0,308;0,0626;36,09;284,4;0,377
12/12/2022;60,1;2,456;0,3069;0,1392;0,299;0,2184;1,266;0,2598;0,0947;0,00336;0,02066;2,187;0,0746;0,02894;8,75;2,556;0,1153;9,622;5,19;0,1489;13;7,72;2,55;5,949;1,96;3,43;0,2223;106,3;0,1228;0,459;0,07566;0,336;0,0611;34,13;276,1;0,372
13/12/2022;62;2,444;0,3142;0,1349;0,294;0,2239;1,286;0,2558;0,0946;0,0034;0,02111;2,205;0,0756;0,02933;8,88;2,583;0,1143;9,754;5,11;0,1535;13,76;7,7;2,6;6,12;1,936;3,42;0,2267;110,4;0,1291;0,472;0,07591;0,321;0,0631;33;272,2;0,375
14/12/2022;62,6;2,532;0,3079;0,1327;0,289;0,2207;1,294;0,2555;0,0925;0,00334;0,02086;2,108;0,0753;0,02932;8,74;2,708;0,1129;9,591;5,05;0,151;13,71;7,74;2,56;6,147;1,94;3,58;0,2236;109,1;0,1232;0,466;0,07237;0,314;0,063;32,18;267,7;0,37
15/12/2022;60,9;2,434;0,3003;0,1308;0,289;0,2102;1,269;0,2468;0,0933;0,00328;0,0204;2,144;0,0726;0,02935;8,32;2,56;0,1125;9,426;4,74;0,1455;13,17;7,48;2,48;5,912;1,903;3,51;0,2162;107,2;0,1203;0,466;0,07088;0,298;0,0625;30,31;258,8;0,361
16/12/2022;54,8;2,261;0,2632;0,1172;0,247;0,1849;1,096;0,2425;0,0802;0,00309;0,01841;1,825;0,0671;0,02601;7,39;2,398;0,0993;8,587;4,12;0,1299;11,84;6,66;2,27;5,421;1,687;3,44;0,1913;100,1;0,1179;0,413;0,06375;0,263;0,0537;24,46;231,2;0,336
17/12/2022;55,5;2,334;0,2672;0,1209;0,264;0,1945;1,122;0,2529;0,0821;0,00349;0,01835;1,865;0,0667;0,02603;7,81;2,462;0,1022;8,803;4,37;0,1316;11,95;6,95;2,31;5,545;1,744;3,44;0,1914;103,1;0,125;0,42;0,07002;0,274;0,0544;27,53;242,1;0,344
18/12/2022;55,8;2,327;0,2659;0,1188;0,256;0,1881;1,119;0,252;0,0812;0,00324;0,01816;1,856;0,0683;0,0261;7,71;2,424;0,1008;8,857;4,21;0,1307;11,93;6,84;2,3;5,493;1,728;3,54;0,1891;102;0,1211;0,42;0,0673;0,265;0,0536;29,32;251;0,346
19/12/2022;53,7;2,227;0,2529;0,1158;0,25;0,1742;1,064;0,2507;0,0772;0,00305;0,01689;1,801;0,0641;0,02496;7,29;2,288;0,0941;8,644;3,99;0,1244;11,39;6,55;2,21;5,259;1,605;3,35;0,1798;98,4;0,1163;0,391;0,06314;0,267;0,0513;27,35;240,4;0,337
20/12/2022;55,7;2,326;0,2587;0,1212;0,27;0,1787;1,112;0,2587;0,0804;0,00324;0,01791;1,937;0,0677;0,02623;7,35;2,396;0,0981;8,951;4,18;0,1295;11,95;6,96;2,29;5,493;1,68;3,47;0,1888;101,7;0,1188;0,41;0,06583;0,271;0,0541;29,64;251,4;0,35
21/12/2022;56;2,311;0,2534;0,1228;0,279;0,1706;1,085;0,257;0,0777;0,00313;0,01756;1,972;0,0683;0,02591;7,1;2,404;0,0938;8,864;4,1;0,1292;11,71;6,84;2,25;5,575;1,608;3,5;0,1882;100,3;0,1169;0,4;0,06369;0,264;0,0528;28,51;246,2;0,344
22/12/2022;55,7;2,307;0,2566;0,1219;0,277;0,1719;1,092;0,2529;0,0796;0,00315;0,01755;2,007;0,0699;0,02621;6,96;2,378;0,0959;8,99;4,04;0,1307;11,85;7,05;2,2;5,552;1,613;3,51;0,1899;101,4;0,1201;0,404;0,06965;0,267;0,0522;28,52;245,8;0,347
23/12/2022;54,6;2,34;0,2594;0,1215;0,275;0,1698;1,104;0,2502;0,0801;0,00312;0,01769;2,099;0,0693;0,02622;6,55;2,406;0,096;8,913;4,12;0,131;11,79;7,08;2,18;5,531;1,574;3,49;0,1893;102;0,1181;0,404;0,0663;0,267;0,0519;28,54;246,2;0,344
24/12/2022;54,4;2,365;0,2592;0,1225;0,281;0,1677;1,087;0,2509;0,0803;0,00329;0,01756;2,101;0,071;0,02617;6,29;2,412;0,0947;8,962;4,14;0,1311;11,67;6,99;2,21;5,541;1,55;3,55;0,189;101,7;0,1168;0,403;0,06753;0,27;0,0524;28,16;244,5;0,343
25/12/2022;54,4;2,339;0,2591;0,1197;0,269;0,1655;1,073;0,2533;0,0797;0,00319;0,01719;2,112;0,0723;0,02633;6,33;2,398;0,0956;9,01;4,06;0,13;11,68;6,9;2,16;5,451;1,488;3,57;0,1861;101,4;0,1109;0,398;0,06825;0,267;0,0525;28,06;243,2;0,34
26/12/2022;56;2,346;0,2652;0,1212;0,27;0,1715;1,091;0,2529;0,0801;0,00318;0,01701;2,181;0,0757;0,02663;6,66;2,396;0,0981;9,183;4,19;0,1301;11,71;6,89;2,16;5,606;1,494;3,59;0,1869;103,4;0,1167;0,405;0,0705;0,284;0,0534;28,24;244,3;0,343
27/12/2022;57,5;2,345;0,2603;0,1182;0,264;0,1701;1,093;0,2504;0,0786;0,00312;0,01651;2,138;0,073;0,02633;6,71;2,362;0,095;9,215;4,12;0,1316;11,64;6,71;2,14;5,538;1,442;3,59;0,1788;101,7;0,1164;0,401;0,06771;0,274;0,0531;28,76;246,7;0,339
28/12/2022;53,8;2,288;0,2482;0,1143;0,259;0,167;1,058;0,2477;0,0762;0,00309;0,01529;2,203;0,0684;0,02552;6,41;2,331;0,0907;9,134;3,9;0,1286;11,21;6,29;2,08;5,243;1,354;3,49;0,168;99,2;0,1107;0,386;0,06701;0,264;0,0523;28,27;244,5;0,329
29/12/2022;54,5;2,308;0,244;0,115;0,265;0,1648;1,049;0,2454;0,0749;0,00306;0,01503;2,21;0,0672;0,02573;6,45;2,359;0,0912;9,33;3,95;0,129;10,98;6,17;2,11;5,3;1,43;3,51;0,1657;98,4;0,1114;0,386;0,06616;0,266;0,0515;28,74;246,3;0,33
30/12/2022;52,4;2,291;0,2458;0,1109;0,263;0,1691;1,05;0,2426;0,0705;0,00305;0,01529;2,189;0,065;0,0257;6,22;2,342;0,0903;9,382;3,9;0,1258;10,87;5,98;2,12;5,222;1,427;3,51;0,1654;96,8;0,1103;0,387;0,06665;0,275;0,0496;28,55;245,8;0,325
